ds,yhat,yhat_lower,yhat_upper,consumer_id
2022-04-08,64358.70566345393,-14753.625119137625,141690.3416725773,-9217897175181194576
2022-04-10,68209.54356270355,-10001.440629918905,145379.27210897827,-9217897175181194576
2022-04-12,61641.29224005611,-15345.301280414133,134817.41896920942,-9217897175181194576
2022-04-13,58449.69139540748,-21528.576761919085,138225.1796602652,-9217897175181194576
2022-04-14,41748.27718076209,-38884.38009597621,121762.23170794224,-9217897175181194576
2022-04-15,48718.08579077181,-22887.05652740872,126325.37393857891,-9217897175181194576
2022-04-16,48970.906035277054,-29428.09552389264,130196.55425512978,-9217897175181194576
2022-04-17,47008.27136299387,-34802.86829318821,122798.95145712359,-9217897175181194576
2022-04-19,37377.907508771976,-40325.812871124246,109084.1108560237,-9217897175181194576
2022-04-20,33395.39362296527,-48203.34811754567,110561.92008862681,-9217897175181194576
2022-04-21,17640.386144850014,-58624.07208453168,93291.28610262163,-9217897175181194576
2022-04-22,24017.299018657588,-49983.29735910954,99975.1837830066,-9217897175181194576
2022-04-23,24812.95919034315,-56448.70207054484,102414.60941548497,-9217897175181194576
2022-04-24,24117.248167359223,-54794.223813912206,102104.50144757179,-9217897175181194576
2022-04-25,18397.487180466098,-60121.52392063737,92352.12508354096,-9217897175181194576
2022-04-26,18977.47096541784,-56751.216063728636,94180.263445321,-9217897175181194576
2022-04-27,17766.56155606528,-66038.88911012815,94672.52257741302,-9217897175181194576
2022-04-28,6234.112285595195,-71188.75165685211,81533.54955938619,-9217897175181194576
2022-04-29,14910.267579255007,-62671.90317586742,89262.03938066094,-9217897175181194576
2022-04-30,18671.173974707395,-64997.022296123796,96474.87733368158,-9217897175181194576
2022-05-01,21123.966678054952,-56152.005190912285,101759.34951162171,-9217897175181194576
2022-05-03,22417.02690090095,-55145.871892607305,100560.61642281014,-9217897175181194576
2022-05-04,23986.607814145733,-50449.065351261655,96376.49626749875,-9217897175181194576
2022-05-05,16042.752612730465,-58513.567910658385,100085.78673434633,-9217897175181194576
2022-05-06,25765.236172818375,-58628.22834113254,100876.18660345921,-9217897175181194576
2022-05-07,30662.498257122665,-45826.41542575731,106351.73151954825,-9217897175181194576
2022-05-08,33919.54385378463,-39742.208470737176,108350.56648469805,-9217897175181194576
2022-05-10,35729.088452828975,-40850.03000909087,110180.29173179678,-9217897175181194576
2022-05-11,36696.181678241635,-44303.63467041445,116372.72364274209,-9217897175181194576
2022-05-12,28814.71377399821,-52673.563049389624,104352.98584838878,-9217897175181194576
2022-05-13,36024.447904743305,-40695.090493452415,109157.83089996947,-9217897175181194576
2022-05-14,38576.561444209314,-40172.077419792855,114745.26558636986,-9217897175181194576
2022-05-15,39340.943946218715,-32317.497511234324,116225.1086681679,-9217897175181194576
2022-05-16,35871.97193597204,-34421.84376811286,113672.69619347785,-9217897175181194576
2022-05-17,36017.72559817032,-44136.82138567067,117587.94087815494,-9217897175181194576
2022-05-18,34197.67790889326,-42453.606695728035,111662.62015987904,-9217897175181194576
2022-05-19,24708.694797269534,-51725.26055288753,103176.32760613548,-9217897175181194576
2022-05-20,28295.775297268065,-49368.185825245055,97768.09242996544,-9217897175181194576
2022-05-21,27979.72863008165,-43952.9107170852,106616.08437184294,-9217897175181194576
2022-05-22,26323.159355990367,-49298.94854836665,102192.07020874463,-9217897175181194576
2022-05-23,21323.697280494038,-56738.12724743695,91788.8735269206,-9217897175181194576
2022-05-24,19730.884488180465,-57001.68753254353,95538.09279261151,-9217897175181194576
2022-05-25,16838.364637432893,-59879.45952841412,96144.85915850225,-9217897175181194576
2022-05-26,7899.453529276366,-71212.08734837946,82261.01865888029,-9217897175181194576
2022-05-27,10387.674686429675,-66131.40726522198,84537.96024206752,-9217897175181194576
2022-05-28,10005.8459777339,-71776.8805844,83723.12523680976,-9217897175181194576
2022-05-29,8913.73260394129,-70823.74719963074,82633.78348237979,-9217897175181194576
2022-05-30,5451.953398700291,-69727.14953436393,79199.69159704272,-9217897175181194576
2022-05-31,5169.892764687251,-71160.39853146521,84847.42745822345,-9217897175181194576
2022-06-01,4135.766315575136,-69119.35268681696,84646.72877553644,-9217897175181194576
2022-06-03,2273.887117484834,-72317.60438334623,78678.1553589387,-9217897175181194576
2022-06-04,3872.3933186720274,-72796.70573755633,77345.69903529291,-9217897175181194576
2022-06-05,4956.349941747238,-69992.56562565902,77047.27293762105,-9217897175181194576
2022-06-06,4163.722924981759,-72300.11174085051,80239.00385984177,-9217897175181194576
2022-06-08,6741.897330231297,-67804.89832577025,83350.99556978632,-9217897175181194576
2022-06-09,3928.9608093746524,-77949.92330021206,78825.73146889122,-9217897175181194576
2022-06-10,8159.369128542663,-76462.51913569745,79569.23469528704,-9217897175181194576
2022-06-11,10391.484337153099,-71542.06495827166,89067.81606974854,-9217897175181194576
2022-06-12,11913.077190266493,-61771.43555708733,87625.84738441066,-9217897175181194576
2022-06-13,11728.394821253092,-67017.62502494897,85774.83298927135,-9217897175181194576
2022-06-15,13435.561029528648,-73027.23731898282,81015.3352380382,-9217897175181194576
2022-06-17,13110.121927344746,-66856.31591412536,91590.79911355143,-9217897175181194576
2022-06-20,11922.195549091244,-63467.001318400435,86203.2064365663,-9217897175181194576
2022-06-21,11294.593432629737,-62985.00303778389,92453.97940315331,-9217897175181194576
2022-06-22,10090.82044437941,-62353.56302230562,87234.16612422916,-9217897175181194576
2022-06-23,7256.00040878174,-67025.28822553567,88256.80254985651,-9217897175181194576
2022-06-24,7116.310764565469,-69358.45634608062,76723.69556709113,-9217897175181194576
2022-06-26,4883.136785961881,-66344.43294366248,86585.12443935023,-9217897175181194576
2022-06-27,3286.121152153708,-79531.5791775488,79274.86089058251,-9217897175181194576
2022-06-29,1314.0846565763445,-79033.57171175753,78469.84646616303,-9217897175181194576
2022-06-30,245.51735452166199,-79255.08146085599,80573.35154396409,-9217897175181194576
2022-07-01,107.57646737193042,-77026.94968642804,79614.19233655815,-9217897175181194576
2022-07-04,725.4714854622963,-70975.69593481865,80840.44482074714,-9217897175181194576
2022-07-05,1482.5524566604067,-80382.87602877621,81668.01446787769,-9217897175181194576
2022-07-06,2618.9752523134266,-77927.70609571609,83492.95092956985,-9217897175181194576
2022-07-07,4897.403997872,-70664.90826341276,83505.62330609985,-9217897175181194576
2022-07-08,5865.65733035518,-70428.57325698559,82502.3242878056,-9217897175181194576
2022-07-11,11394.800312226664,-60734.74563950541,86897.57534635515,-9217897175181194576
2022-07-12,12995.87645131003,-69727.70943446898,91328.06886989286,-9217897175181194576
2022-07-13,14813.895957857136,-57178.55714506666,91461.31024338256,-9217897175181194576
2022-07-14,18539.430767348622,-58690.72597590213,90575.56959123042,-9217897175181194576
2022-07-15,18274.712050570368,-52728.96955640544,96730.8201761499,-9217897175181194576
2022-07-16,18602.298585475874,-60032.76033244403,97539.84810900578,-9217897175181194576
2022-07-17,18862.877178383278,-58852.0443306153,93505.11310384181,-9217897175181194576
2022-07-18,19987.884741891903,-57502.94523624459,97893.49669331325,-9217897175181194576
2022-07-19,19275.531969537722,-62344.81790313172,103400.187491099,-9217897175181194576
2022-07-20,18668.19914038684,-62582.978021441675,94134.05347281067,-9217897175181194576
2022-07-21,20891.61337422689,-61648.03324643336,94116.230584125,-9217897175181194576
2022-07-22,16706.173055415307,-61558.02775452381,86429.1059236717,-9217897175181194576
2022-07-23,13579.063645635288,-55602.10542027713,89452.95918057472,-9217897175181194576
2022-07-24,10543.909243007834,-69878.46204818066,84781.60304330563,-9217897175181194576
2022-07-25,9019.80994540089,-63967.434774832465,89776.46651937538,-9217897175181194576
2022-07-26,5198.461414373521,-69547.54355746463,83083.91703178376,-9217897175181194576
2022-07-27,2146.2519810316503,-76791.60633118718,81101.65649526332,-9217897175181194576
2022-07-28,3650.8192909124887,-74571.47778086469,76265.01905500474,-9217897175181194576
2022-07-29,-4791.8891481118535,-82977.44371361172,69535.20429840386,-9217897175181194576
2022-07-30,-11423.185054859789,-90290.19589253361,64097.78923540369,-9217897175181194576
2022-07-31,-17544.032248323463,-101813.51940422608,58487.002693906295,-9217897175181194576
2022-11-17,264716.9159902173,187425.73227263268,340075.90072494146,-9217897175181194576
2022-11-18,167857.39714338796,85338.93362527853,244020.12184131204,-9217897175181194576
2022-11-19,102813.91745143174,19575.89417994377,179570.86614096476,-9217897175181194576
2022-11-20,49181.000744972116,-29299.53618326665,125445.18608348623,-9217897175181194576
2022-11-21,29675.79706681932,-45816.73094731798,104484.96075976525,-9217897175181194576
2022-11-22,-21410.830084650588,-104227.88003769089,52782.37050641185,-9217897175181194576
2022-11-23,-55512.47886479996,-133466.2986022173,24823.101308761557,-9217897175181194576
2022-11-24,-16914.155626103755,-99272.04064530644,55933.233718832096,-9217897175181194576
2022-11-25,-99253.40690313488,-170979.6825146676,-22579.305741845157,-9217897175181194576
2022-11-26,-144006.64972676936,-226858.42120344014,-72182.90232704826,-9217897175181194576
2022-11-28,-164627.0794159785,-235075.33619218238,-89950.59269563705,-9217897175181194576
2022-11-29,-187553.10755294136,-268785.3286075631,-106150.19627352047,-9217897175181194576
2022-11-30,-191874.47580445596,-269154.90107192483,-117995.75772764,-9217897175181194576
2022-12-03,-194367.31641265185,-273529.2237036619,-107610.85562050606,-9217897175181194576
2022-12-04,-199025.712734393,-276579.73091861064,-114738.84609608776,-9217897175181194576
2022-12-05,-164569.40434382166,-247825.11690426795,-89653.79798017132,-9217897175181194576
2022-12-06,-166967.51010529487,-244877.12109955505,-88712.2303819482,-9217897175181194576
2022-12-08,-67645.63535513042,-145989.55247142643,8204.289888473579,-9217897175181194576
2022-12-11,-131969.53723551758,-214301.30787698354,-57585.70029633352,-9217897175181194576
2022-12-12,-102012.35662393994,-177978.47652141415,-23012.72129005841,-9217897175181194576
2022-12-14,-107730.7631092955,-185894.87490544652,-27218.545020315676,-9217897175181194576
2022-12-15,-34273.0552816506,-116877.68788413267,42645.646884612586,-9217897175181194576
2022-12-17,-120349.91503543545,-197521.1632612136,-45108.0702838328,-9217897175181194576
2022-12-19,-121054.2709781703,-197605.84056980844,-47182.812028446875,-9217897175181194576
2022-12-20,-142604.86615457668,-215403.6483725479,-64724.726332308564,-9217897175181194576
2022-12-21,-150478.54284407772,-229191.78460996813,-73953.7085480991,-9217897175181194576
2022-12-23,-154313.55425950448,-231782.62445000318,-77606.87749454746,-9217897175181194576
2022-12-24,-185747.8523386424,-267017.0795671068,-102011.13559400327,-9217897175181194576
2022-12-25,-205432.91144497716,-281242.47122266307,-127165.55154567529,-9217897175181194576
2022-12-26,-190584.03850990854,-265250.11507517734,-112658.6450159381,-9217897175181194576
2022-12-27,-210311.48090483577,-287526.89578586264,-132309.62595348814,-9217897175181194576
2022-12-28,-214425.43972565886,-290897.26198347897,-137427.8042594443,-9217897175181194576
2022-12-29,-147575.57448997014,-230473.96038939542,-75473.28727160163,-9217897175181194576
2022-12-30,-205194.52127014453,-278699.50968745985,-121773.71729838176,-9217897175181194576
2023-01-04,-212744.61957695358,-294433.9831926626,-132330.92255896382,-9217897175181194576
2023-01-05,-136664.00709956745,-216151.86622096016,-56853.0448384096,-9217897175181194576
2023-01-06,-183392.27843287156,-265229.02903431276,-107031.92855369543,-9217897175181194576
2023-01-07,-196291.25206222475,-273589.73603820615,-115721.41525388963,-9217897175181194576
2023-01-08,-198171.66490615712,-274658.3521950892,-127382.26197576901,-9217897175181194576
2023-01-09,-167722.5201264959,-244945.04895452742,-90542.2254338721,-9217897175181194576
2023-01-10,-171914.1855214522,-248917.35295401386,-96019.71326469495,-9217897175181194576
2023-01-11,-162983.4129025852,-245097.41594307052,-82964.43176121282,-9217897175181194576
2023-01-12,-88153.6057234743,-163943.61331670306,-8113.043651450329,-9217897175181194576
2023-01-16,-134687.78458135205,-207655.75437033683,-58564.29879437797,-9217897175181194576
2023-01-22,-177000.32261176384,-252573.4801132813,-103609.1677987699,-9217897175181194576
2023-01-25,-186100.52021495954,-260975.28471887534,-102291.36330426538,-9217897175181194576
2023-01-27,-185375.69413524403,-260210.25283238315,-103058.50689139153,-9217897175181194576
2023-01-28,-211293.42449902816,-293395.1643028014,-132471.92113664065,-9217897175181194576
2023-01-30,-210400.3996838792,-288035.6936530368,-136604.98442340118,-9217897175181194576
2023-02-06,-216188.37185151927,-292779.7311490149,-137778.65563178857,-9217897175181194576
2023-02-09,-148458.28209760043,-228506.90025221184,-74904.02799877086,-9217897175181194576
2023-02-11,-203260.97760736046,-276373.02902517107,-128834.49596580653,-9217897175181194576
2023-02-13,-179351.91361668508,-260752.3966373815,-102124.67129217905,-9217897175181194576
2023-02-15,-176942.78689714128,-253636.32726889203,-98468.66765710988,-9217897175181194576
2023-02-16,-110487.2094714929,-187595.49129425778,-31511.51781101315,-9217897175181194576
2023-02-17,-153565.26450899965,-234144.79588338672,-83076.54284700962,-9217897175181194576
2023-02-18,-168129.49457167622,-243366.05330979865,-91676.06641854777,-9217897175181194576
2023-02-19,-174065.8837462032,-249414.19786138015,-102103.85925787255,-9217897175181194576
2023-02-20,-152418.5288345939,-225252.27998388154,-67687.8618602563,-9217897175181194576
2023-02-21,-161784.53746138074,-241740.67567369482,-83130.87208781784,-9217897175181194576
2023-02-24,-147398.1871478749,-229838.52743816507,-68831.74259101102,-9217897175181194576
2023-02-25,-166463.9851107128,-243167.00814152622,-87168.12970288919,-9217897175181194576
2023-02-26,-176613.98295964056,-246564.9061723711,-94506.3002019573,-9217897175181194576
2023-02-27,-159163.38016827885,-236319.39518391856,-83323.92468286036,-9217897175181194576
2023-02-28,-171226.54698903544,-242529.82091884353,-91987.70931870294,-9217897175181194576
2023-03-01,-171408.8713356553,-253254.82655348675,-95773.95569555226,-9217897175181194576
2023-03-02,-114126.32823651547,-193565.83803935393,-37835.1769406706,-9217897175181194576
2023-03-04,-178070.85129008358,-256673.35423910225,-103271.64064812768,-9217897175181194576
2023-03-05,-186177.5662517185,-265412.2767281461,-104643.04650496422,-9217897175181194576
2023-03-06,-166509.0095608656,-242945.9739918285,-87234.99250239857,-9217897175181194576
2023-03-07,-174964.97278758686,-252586.32510637978,-95951.17856387727,-9217897175181194576
2023-03-08,-171281.30402493745,-251932.88234559345,-96242.74736648618,-9217897175181194576
2023-03-09,-111141.27923004453,-190311.31023666397,-33351.67949698549,-9217897175181194576
2023-03-10,-151879.20056925976,-226475.3394977775,-72981.58753982182,-9217897175181194576
2023-03-11,-164859.011494784,-239870.66764728606,-92803.86535834703,-9217897175181194576
2023-03-12,-168702.3318492871,-245836.47016847145,-99057.77569299412,-9217897175181194576
2023-03-13,-145902.9828681852,-227794.1094624045,-71516.03841373223,-9217897175181194576
2023-03-14,-151207.27803779521,-225169.14366644647,-74555.22703554762,-9217897175181194576
2023-03-15,-145490.99224205906,-220442.39606838376,-66715.31043627285,-9217897175181194576
2023-03-16,-85661.74208201283,-157697.20008542313,-6089.7737093075975,-9217897175181194576
2023-03-18,-139067.8620405119,-224114.73769982328,-59396.307106880246,-9217897175181194576
2023-03-19,-145064.86561119457,-217315.3025171127,-65983.16471232152,-9217897175181194576
2023-03-20,-126237.64753897455,-203769.24952885788,-47191.06217037173,-9217897175181194576
2023-03-23,-83894.40966324945,-161615.59937713636,-9463.72491216497,-9217897175181194576
2023-03-24,-129622.69866120191,-209054.8800334277,-59467.86458515237,-9217897175181194576
2023-03-25,-150523.27694484591,-228325.77666669455,-70395.88351904496,-9217897175181194576
2023-03-27,-153467.53933174408,-232312.3941856839,-71790.99647960014,-9217897175181194576
2023-03-28,-170331.20134361862,-247949.72905495905,-96098.91363595444,-9217897175181194576
2023-03-29,-177140.28489866547,-260258.77363858925,-100788.56385028127,-9217897175181194576
2023-03-30,-132563.17007332825,-210609.27318343794,-54952.61887856677,-9217897175181194576
2023-07-21,170765.65602567614,95159.19570811193,250739.1516132768,-9217897175181194576
2023-07-22,139398.298878167,64179.53069290168,216842.97190781767,-9217897175181194576
2023-07-23,111428.20006124704,31412.81219166585,187269.08414755162,-9217897175181194576
2023-07-24,96709.04618289678,18851.575126518714,170517.09447984773,-9217897175181194576
2023-07-25,66745.76341631978,-13933.411658996025,140635.61457389803,-9217897175181194576
2023-07-26,42923.22630296177,-32750.107927868976,119324.02238412964,-9217897175181194576
2023-07-27,48427.74541237268,-26465.35362681155,129944.88334653171,-9217897175181194576
2023-07-28,3001.1894308591636,-66171.0800141193,81381.90761274181,-9217897175181194576
2023-07-29,-26723.808289484365,-104782.8960443695,47336.10427204225,-9217897175181194576
2023-07-30,-49858.147181837136,-123053.84104418043,28047.763525565562,-9217897175181194576
2023-08-01,-76534.6817688452,-153420.94197698936,2429.5749282489937,-9217897175181194576
2023-08-03,-69081.50836307788,-143503.76481855856,8294.213347173969,-9217897175181194576
2023-08-04,-96563.24641948933,-172826.27874593626,-21907.33487982785,-9217897175181194576
2023-08-06,-113409.28681364878,-189974.7413568185,-38995.06116486831,-9217897175181194576
2023-08-07,-103971.32437604594,-174802.69784155663,-29635.18365705646,-9217897175181194576
2023-08-08,-105616.14448028944,-183212.94469686731,-29153.26552470887,-9217897175181194576
2023-08-09,-100402.03002266158,-180756.5370194403,-16811.48406148335,-9217897175181194576
2023-08-10,-69211.81656885691,-146851.3543660475,3349.8214471803335,-9217897175181194576
2023-08-11,-81739.75071817114,-161443.76022033,-772.7488263752347,-9217897175181194576
2023-08-13,-76739.24296081402,-151960.98096247145,-117.28377215331244,-9217897175181194576
2023-08-14,-60695.203718454366,-139957.5957531017,16271.899209847137,-9217897175181194576
2023-08-15,-56877.058967757876,-132830.6940209555,20563.382015542593,-9217897175181194576
2023-08-16,-48801.69277349129,-125915.35008057598,27965.96375478422,-9217897175181194576
2023-08-17,-18919.439922451635,-102600.21659099765,61918.79819834663,-9217897175181194576
2023-08-18,-30966.046081234945,-104080.43480424205,47182.225127672675,-9217897175181194576
2023-08-19,-32915.98143857654,-113250.35664397237,38330.01607261548,-9217897175181194576
2023-08-20,-32437.502347980244,-108023.52245407963,47582.406901989685,-9217897175181194576
2023-08-21,-22832.760535467896,-104570.61291814364,57825.56037944146,-9217897175181194576
2023-08-22,-25384.3966861283,-106148.68362809582,52907.762907141325,-9217897175181194576
2023-08-23,-24776.813643672787,-102101.51160914448,55250.5781884897,-9217897175181194576
2023-08-24,-4794.465478200454,-81903.4264730256,72069.34044578129,-9217897175181194576
